step_time_ms,method
156.76859999985027,RA-MPC
130.89370000011513,RA-MPC
234.1699000000972,RA-MPC
140.17330000001493,RA-MPC
143.04140000012922,RA-MPC
142.50319999996464,RA-MPC
141.16179999996348,RA-MPC
139.78420000012193,RA-MPC
153.36810000007972,RA-MPC
149.62900000000445,RA-MPC
146.44879999991645,RA-MPC
160.53839999995034,RA-MPC
172.71340000002056,RA-MPC
128.8317000000916,RA-MPC
95.84860000018125,RA-MPC
107.81339999994088,RA-MPC
174.72699999984798,RA-MPC
179.48230000001786,RA-MPC
199.12890000000516,RA-MPC
175.92569999987973,RA-MPC
162.42420000003222,RA-MPC
155.43579999985013,RA-MPC
112.24839999999858,RA-MPC
147.71990000008373,RA-MPC
226.6146999998,RA-MPC
143.35110000001805,RA-MPC
178.54810000017096,RA-MPC
228.95290000019486,RA-MPC
169.621700000107,RA-MPC
165.76169999984813,RA-MPC
170.8582999999635,RA-MPC
144.7189000000435,RA-MPC
178.57389999994666,RA-MPC
89.3964000001688,RA-MPC
87.26150000006783,RA-MPC
90.20250000003216,RA-MPC
89.27160000007461,RA-MPC
86.5856000000349,RA-MPC
119.59600000000137,RA-MPC
102.06449999986944,RA-MPC
97.07349999985126,RA-MPC
114.4865999999638,RA-MPC
88.12379999994846,RA-MPC
131.2604999998257,RA-MPC
184.19660000017757,RA-MPC
150.3255000000081,RA-MPC
88.91319999997904,RA-MPC
94.53319999988707,RA-MPC
97.2386999999344,RA-MPC
101.70970000012858,RA-MPC
128.06619999992108,RA-MPC
113.80269999995107,RA-MPC
87.42669999992358,RA-MPC
95.07129999997233,RA-MPC
104.56820000013067,RA-MPC
92.2230999999556,RA-MPC
86.31280000008701,RA-MPC
88.04949999989731,RA-MPC
85.55620000015551,RA-MPC
92.89709999984552,RA-MPC
102.74419999996098,RA-MPC
88.68469999993067,RA-MPC
84.68040000002475,RA-MPC
79.45420000010017,RA-MPC
87.08230000002004,RA-MPC
113.19480000020121,RA-MPC
116.7381000000205,RA-MPC
150.64570000004096,RA-MPC
82.51949999998942,RA-MPC
81.57159999996111,RA-MPC
80.97620000012284,RA-MPC
79.42149999985304,RA-MPC
139.00409999996555,RA-MPC
140.06319999998595,RA-MPC
127.7552999999898,RA-MPC
138.2799000000432,RA-MPC
110.62229999993178,RA-MPC
74.48269999986223,RA-MPC
80.18590000006043,RA-MPC
83.1737000000885,RA-MPC
92.81129999999393,RA-MPC
103.31279999991239,RA-MPC
153.16419999999198,RA-MPC
134.94089999994685,RA-MPC
93.82300000015675,RA-MPC
96.16830000004484,RA-MPC
88.24009999989357,RA-MPC
88.60540000000583,RA-MPC
91.95840000006683,RA-MPC
94.26349999989725,RA-MPC
92.86059999999452,RA-MPC
90.44719999997142,RA-MPC
92.06210000002102,RA-MPC
89.27410000001146,RA-MPC
105.27999999999338,RA-MPC
136.1087000000225,RA-MPC
121.23960000008083,RA-MPC
162.63409999987744,RA-MPC
133.82069999988744,RA-MPC
120.32300000009855,RA-MPC
88.5763000001134,RA-MPC
75.4527000001417,RA-MPC
80.50539999999273,RA-MPC
186.47310000005746,RA-MPC
90.18149999997149,RA-MPC
112.06680000009328,RA-MPC
80.76849999997648,RA-MPC
77.82529999985854,RA-MPC
81.67440000011084,RA-MPC
77.40899999998874,RA-MPC
85.22429999993619,RA-MPC
88.32680000000437,RA-MPC
82.87180000002081,RA-MPC
83.81539999982124,RA-MPC
79.77299999993193,RA-MPC
82.75290000005953,RA-MPC
79.47950000016135,RA-MPC
79.96600000001308,RA-MPC
80.38390000001527,RA-MPC
99.78289999980916,RA-MPC
104.29840000006152,RA-MPC
122.52620000003844,RA-MPC
90.05090000005112,RA-MPC
92.98599999988255,RA-MPC
300.3963000001022,RA-MPC
100.77010000009068,RA-MPC
90.82469999998466,RA-MPC
94.05719999995199,RA-MPC
101.33220000011534,RA-MPC
99.21280000003208,RA-MPC
116.25449999996817,RA-MPC
94.85760000006849,RA-MPC
91.87269999983982,RA-MPC
83.94380000004276,RA-MPC
92.95969999993758,RA-MPC
87.0958000000428,RA-MPC
95.5417000000125,RA-MPC
96.75480000009884,RA-MPC
92.08850000004531,RA-MPC
97.70450000019082,RA-MPC
102.31580000004215,RA-MPC
110.05190000014409,RA-MPC
99.76689999984956,RA-MPC
107.74459999993269,RA-MPC
87.48770000011064,RA-MPC
136.16819999992913,RA-MPC
159.93259999982,RA-MPC
152.57309999992685,RA-MPC
148.14930000011373,RA-MPC
149.68320000002677,RA-MPC
119.05610000007982,RA-MPC
88.75620000003437,RA-MPC
93.45399999983783,RA-MPC
121.03849999994054,RA-MPC
82.79829999992216,RA-MPC
84.59549999997762,RA-MPC
86.07569999981024,RA-MPC
87.38919999996142,RA-MPC
84.51880000006895,RA-MPC
87.65029999995022,RA-MPC
91.53459999993174,RA-MPC
95.78349999992497,RA-MPC
138.73339999986456,RA-MPC
164.03999999988628,RA-MPC
133.3419000000049,RA-MPC
102.24349999998594,RA-MPC
111.75989999992453,RA-MPC
107.47749999995904,RA-MPC
167.84830000005968,RA-MPC
112.6968000000943,RA-MPC
91.72829999988608,RA-MPC
101.27310000007128,RA-MPC
121.67890000000625,RA-MPC
95.33869999995659,RA-MPC
83.93649999993613,RA-MPC
78.1925000001138,RA-MPC
83.11479999997573,RA-MPC
84.04070000005959,RA-MPC
84.21210000005885,RA-MPC
82.30589999993754,RA-MPC
86.4481999999498,RA-MPC
84.28120000007766,RA-MPC
84.91200000003118,RA-MPC
83.56580000008762,RA-MPC
86.14589999979216,RA-MPC
109.649200000149,RA-MPC
98.79460000001927,RA-MPC
83.36310000004232,RA-MPC
79.03030000011313,RA-MPC
81.12310000001344,RA-MPC
103.5145000000739,RA-MPC
