success,time_to_target,sim_duration,min_safety_margin,n_safety_violations,control_effort,mpc_infeasible_steps,n_steps,level,ic_idx,traj_id
True,0.7500000000000001,0.7500000000000001,2.9621514135975153,0,13.31283377268478,0,15,mild,66,30
False,,0.49999999999999994,-0.10273955705046314,1,13.241319946495455,1,10,mild,67,31
False,,0.7000000000000001,-0.14178774746917844,1,22.67322913911197,1,14,mild,69,32
True,1.2000000000000004,1.2000000000000004,0.004864575958523896,0,29.048281775380016,0,24,mild,74,33
True,0.3,0.3,4.711271664618931,0,6.600051826164952,0,6,mild,77,34
False,,0.39999999999999997,-0.034307164975151405,1,13.062394921850906,1,8,mild,80,35
False,,0.49999999999999994,-0.059166291384111835,1,14.87737463189616,1,10,mild,81,36
True,0.65,0.65,4.486437843643157,0,11.17599134212496,0,13,mild,83,37
True,0.8000000000000002,0.8000000000000002,0.21728039247245098,0,16.119587837741626,0,16,mild,84,38
True,0.8000000000000002,0.8000000000000002,2.6229297494921835,0,15.391220522060973,0,16,mild,90,39
True,0.65,0.65,2.8410018588234527,0,13.691272262992362,0,13,mild,98,40
True,0.15000000000000002,0.15000000000000002,6.423269668304864,0,4.527772707197334,0,3,mild,99,41
True,1.0500000000000003,1.0500000000000003,0.060766285936799426,0,25.430964049707303,0,21,mild,101,42
True,0.7000000000000001,0.7000000000000001,3.4527886987255942,0,18.880770374531572,0,14,mild,102,43
True,1.2500000000000004,1.2500000000000004,0.017361701046358976,0,41.492879935461474,0,25,mild,103,44
True,0.65,0.65,9.616938175969214,0,10.975130399852674,0,13,mild,109,45
True,0.65,0.65,2.6368062418270943,0,11.030859960598015,0,13,mild,111,46
False,,0.49999999999999994,-0.04389272246968655,1,17.43288293412385,1,10,mild,112,47
False,,0.44999999999999996,-0.04201304295940229,1,16.033832369067,1,9,mild,115,48
False,,0.6,-0.06800402719028169,1,15.697762549022219,1,12,mild,116,49
True,0.9500000000000003,0.9500000000000003,2.0088440018316622,0,19.47220883331718,0,19,mild,117,50
False,,0.65,-0.13540616880190048,1,27.554538033675737,1,13,mild,118,51
False,,0.6,-0.04350715523904973,1,18.661389190729622,1,12,mild,119,52
False,,0.44999999999999996,0.16752636086812672,0,19.644536182412008,1,9,mild,120,53
False,,0.65,-0.17479373407382864,1,16.71590152008133,1,13,mild,122,54
True,0.6,0.6,3.9110792323076633,0,14.519730320728353,0,12,mild,123,55
False,,0.65,-0.13932240558544798,1,18.90045043896326,1,13,mild,126,56
False,,0.49999999999999994,-0.05663346518506699,1,20.735654187168304,1,10,mild,127,57
True,0.65,0.65,0.8732514435248834,0,16.625486588204875,0,13,mild,132,58
False,,0.7500000000000001,-0.011712400274782032,1,32.044752064391695,1,15,mild,134,59
True,0.8500000000000002,0.8500000000000002,0.40438091150692274,0,22.65430551555282,0,17,mild,135,60
False,,0.65,-0.14860956318932603,1,26.446511506996025,1,13,mild,139,61
False,,0.25,-0.32864109433701605,1,9.484533118567414,1,5,mild,148,62
True,0.8000000000000002,0.8000000000000002,0.09634639685984056,0,13.002296509925765,0,16,mild,149,63
False,,0.44999999999999996,-0.19549970959218152,1,12.101737178978901,1,9,mild,150,64
False,,0.49999999999999994,-0.016494207655787612,1,21.082670623293478,1,10,mild,151,65
True,0.3,0.3,1.5895489054684828,0,5.074011039132495,0,6,mild,152,66
True,0.65,0.65,3.9348536846123037,0,14.074232688776103,0,13,mild,158,67
False,,1.0000000000000002,-0.070704058142677,1,26.648287184466213,1,20,mild,159,68
False,,0.5499999999999999,-0.04232120039992364,1,17.23039463942488,1,11,mild,161,69
True,0.65,0.65,0.06406145848240163,0,14.21367807384243,0,13,mild,164,70
False,,0.7500000000000001,-0.011907412638792653,1,30.19070617150382,1,15,mild,165,71
False,,0.44999999999999996,-0.004835969483716116,1,12.947888056935431,1,9,mild,177,72
False,,0.44999999999999996,-0.01132215626472501,1,14.443356500559755,1,9,mild,178,73
False,,0.49999999999999994,-0.10524142170305836,1,21.838030840256728,1,10,mild,180,74
True,0.3,0.3,5.056077497094081,0,6.503702530630866,0,6,mild,181,75
True,0.8000000000000002,0.8000000000000002,1.5542423206094111,0,18.462348107224052,0,16,mild,184,76
False,,0.7500000000000001,-0.06352631734336486,1,18.89583969435677,1,15,mild,185,77
False,,0.8000000000000002,-0.059337507342009106,1,22.624988828309625,1,16,mild,187,78
True,0.8000000000000002,0.8000000000000002,0.04535616056863817,0,16.3038799687767,0,16,mild,190,79
False,,0.35,-0.05847142147391123,1,12.446427285426473,1,7,mild,192,80
False,,0.65,-0.019307749789226787,1,14.573293523790747,1,13,mild,194,81
False,,0.44999999999999996,-0.0384470799287424,1,12.82661590580974,1,9,mild,195,82
False,,0.7500000000000001,-0.06855203113615231,1,18.723401032537094,1,15,mild,196,83
False,,1.1000000000000003,-0.11016406643796524,1,40.64510814860149,1,22,mild,198,84
False,,1.1000000000000003,-0.07254699251551724,1,39.62565815913671,1,22,mild,199,85
True,0.39999999999999997,0.39999999999999997,7.620092577108419,0,9.34151462869789,0,8,mild,206,86
False,,0.49999999999999994,-0.08792533327065004,1,20.578301029863805,1,10,mild,216,87
False,,0.7500000000000001,-0.16994776726773617,1,17.955341124723077,1,15,mild,220,88
False,,0.44999999999999996,0.3167847444541002,0,20.219283401874474,1,9,mild,223,89
False,,0.5499999999999999,-0.1252349946966532,1,14.30223896049147,1,11,mild,230,90
False,,0.44999999999999996,0.009677462476389872,0,20.63284564704356,1,9,mild,233,91
True,0.9000000000000002,0.9000000000000002,0.09629027212864105,0,15.547814151579525,0,18,mild,236,92
False,,0.8000000000000002,-0.010831646547721044,1,23.894815113610537,1,16,mild,238,93
True,0.6,0.6,3.321335985707234,0,9.71865549676505,0,12,mild,239,94
False,,0.49999999999999994,-0.13696573069313078,1,13.6158630090211,1,10,mild,242,95
False,,0.1,0.15831851298535418,0,2.9093009009768,1,2,mild,244,96
False,,0.9000000000000002,-0.04847289074226219,1,36.34509157766836,1,18,mild,245,97
False,,0.44999999999999996,-0.12064359079733881,1,13.705788736380939,1,9,mild,246,98
False,,0.7000000000000001,-0.008887398543073724,1,20.06536619642876,1,14,mild,252,99
False,,0.49999999999999994,-0.18795633996266223,1,21.535478416724278,1,10,mild,253,100
False,,0.7500000000000001,-0.1661799102120217,1,19.65484743822311,1,15,mild,256,101
True,1.3000000000000005,1.3000000000000005,0.06204317127247124,0,43.9736950843784,0,26,mild,258,102
True,0.44999999999999996,0.44999999999999996,0.39360314270378133,0,7.600854567264894,0,9,mild,262,103
False,,0.44999999999999996,-0.010794768764375599,1,12.908638190293734,1,9,mild,272,104
False,,0.6,-0.03748547276387039,1,16.354460612963486,1,12,mild,275,105
True,1.1500000000000004,1.1500000000000004,0.022817568028343657,0,28.240230986043795,0,23,mild,277,106
False,,0.7000000000000001,-0.15663856412288837,1,18.332057876154643,1,14,mild,278,107
False,,0.7000000000000001,-0.12796278705316957,1,22.827728914644204,1,14,mild,286,108
True,0.7500000000000001,0.7500000000000001,1.270127156371871,0,16.11851318140856,0,15,mild,288,109
False,,0.9500000000000003,-0.02806084779368868,1,34.1837820324995,1,19,mild,289,110
True,0.8000000000000002,0.8000000000000002,7.2734501526061575,0,14.237177059222264,0,16,mild,294,111
False,,0.2,-0.05257182986329492,1,8.141118000913494,1,4,mild,296,112
True,0.9500000000000003,0.9500000000000003,0.5215897781885763,0,16.181679549201696,0,19,mild,297,113
True,0.49999999999999994,0.49999999999999994,7.201673492438307,0,10.652089431547003,0,10,mild,299,114
False,,0.5499999999999999,-0.07722592061802508,1,12.989683048491548,1,11,mild,301,115
False,,0.7500000000000001,-0.05622637379447459,1,18.518378590160154,1,15,mild,302,116
False,,0.5499999999999999,-0.04522133511888715,1,14.204428005889515,1,11,mild,310,117
True,0.65,0.65,5.205687850445236,0,11.492754489719157,0,13,mild,311,118
True,0.65,0.65,9.414672263842517,0,14.27743392404878,0,13,mild,318,119
True,0.7500000000000001,0.7500000000000001,2.7674781799109924,0,15.062760358396552,0,15,mild,319,120
False,,0.39999999999999997,-0.07727636675735235,1,10.322836608440713,1,8,mild,322,121
True,0.39999999999999997,0.39999999999999997,1.2947264729779853,0,8.911857177108654,0,8,mild,332,122
True,0.25,0.25,9.442099011950258,0,6.980608140406554,0,5,mild,335,123
False,,0.44999999999999996,-0.01700031355473789,1,12.980073393539659,1,9,mild,336,124
True,0.9500000000000003,0.9500000000000003,0.02032963693366158,0,19.641152666891244,0,19,mild,338,125
True,0.7500000000000001,0.7500000000000001,9.040578582588326,0,21.578599486684208,0,15,mild,342,126
True,1.0500000000000003,1.0500000000000003,0.05916367948565705,0,20.924219534108364,0,21,mild,348,127
False,,0.9500000000000003,-0.06920059910287978,1,33.359743471684276,1,19,mild,349,128
False,,0.9500000000000003,-0.09478765573267514,1,36.59979626011632,1,19,mild,350,129
False,,0.8000000000000002,-0.014544431780336218,1,26.215684386596966,1,16,mild,355,130
False,,0.44999999999999996,-0.0740750614093528,1,12.555789236233846,1,9,mild,358,131
False,,0.6,-0.06102193259662424,1,20.5316986336877,1,12,mild,360,132
False,,0.39999999999999997,-0.02285509673593771,1,12.47317760517668,1,8,mild,364,133
False,,0.25,-0.009132747672177009,1,9.644799520929944,1,5,mild,365,134
True,0.8000000000000002,0.8000000000000002,0.7342891436316022,0,14.167545775483154,0,16,mild,368,135
True,0.5499999999999999,0.5499999999999999,9.535948281359016,0,11.394865246182023,0,11,mild,369,136
True,0.7500000000000001,0.7500000000000001,0.1461334740346539,0,18.983088942225468,0,15,mild,372,137
True,0.6,0.6,0.5930839254286799,0,12.673293235994633,0,12,mild,374,138
True,0.7500000000000001,0.7500000000000001,0.019920363396483308,0,17.10609921907324,0,15,mild,375,139
True,0.6,0.6,5.013229895598498,0,11.54769768944447,0,12,mild,380,140
False,,1.0000000000000002,-0.07220758839204591,1,37.71440064683172,1,20,mild,383,141
True,0.7000000000000001,0.7000000000000001,8.472133494251393,0,16.784958844813715,0,14,mild,387,142
True,0.8000000000000002,0.8000000000000002,0.0838746929468167,0,14.779919439214272,0,16,mild,391,143
False,,0.49999999999999994,-0.026848220533905225,1,14.071223443399635,1,10,mild,395,144
False,,0.44999999999999996,-0.09150853094126593,1,14.26171287768318,1,9,mild,400,145
False,,0.9500000000000003,-0.11200041592804151,1,33.10353485088919,1,19,mild,401,146
False,,0.5499999999999999,-0.0727731611239072,1,12.43109180348916,1,11,mild,402,147
False,,0.44999999999999996,-0.019675282147157247,1,18.22520039431961,1,9,mild,405,148
False,,0.5499999999999999,-0.17229322901360591,1,21.071427784527373,1,11,mild,408,149
True,0.65,0.65,0.9343309102924903,0,15.00652544066834,0,13,mild,409,150
True,1.2000000000000004,1.2000000000000004,0.0021963985689760837,0,38.093255459707194,0,24,mild,413,151
True,0.9500000000000003,0.9500000000000003,0.024240100889753532,0,19.41271858109016,0,19,mild,415,152
True,0.9500000000000003,0.9500000000000003,0.03606533313706123,0,18.428261487011646,0,19,mild,416,153
False,,0.39999999999999997,-0.15613750215445854,1,10.94265973316523,1,8,mild,417,154
False,,0.7000000000000001,-0.008873062498218901,1,16.184934838162576,1,14,mild,425,155
False,,0.7000000000000001,-0.050406531116724156,1,14.936391161135147,1,14,mild,426,156
True,0.65,0.65,9.172967726907086,0,10.471902082121533,0,13,mild,429,157
True,0.3,0.3,4.815914067700267,0,6.938497587377719,0,6,mild,433,158
True,0.7500000000000001,0.7500000000000001,9.112861102450662,0,12.594785096880456,0,15,mild,434,159
True,1.2500000000000004,1.2500000000000004,0.010297641843102398,0,30.367461486942098,0,25,mild,435,160
True,0.44999999999999996,0.44999999999999996,3.9954963506991703,0,9.605847210271033,0,9,mild,436,161
True,0.39999999999999997,0.39999999999999997,9.709399899629618,0,9.553527229080109,0,8,mild,439,162
False,,0.39999999999999997,-0.12188359932147465,1,10.969411629647038,1,8,mild,444,163
False,,0.6,-0.05053522698143998,1,16.570296578620585,1,12,mild,445,164
False,,0.49999999999999994,-0.08246676147449446,1,13.417914540581865,1,10,mild,446,165
False,,0.49999999999999994,-0.08070974955811257,1,14.996063810092847,1,10,mild,447,166
True,0.9000000000000002,0.9000000000000002,0.04270394275766068,0,24.149174001827777,0,18,mild,448,167
True,0.25,0.25,5.014468350700674,0,5.33244387887571,0,5,mild,449,168
False,,0.44999999999999996,-0.03402556022580408,1,11.56896752185032,1,9,mild,452,169
False,,0.44999999999999996,-0.13467051580685233,1,19.52708339544883,1,9,mild,455,170
True,0.35,0.35,3.51586007330208,0,8.196230426821456,0,7,mild,456,171
True,0.5499999999999999,0.5499999999999999,2.403235962656224,0,13.617329567905928,0,11,mild,458,172
True,0.2,0.2,4.904673199184427,0,5.888603601619908,0,4,mild,459,173
False,,0.7000000000000001,-0.047817310599661204,1,19.56762214917734,1,14,mild,462,174
False,,0.6,-0.054413402835987626,1,12.350970121810152,1,12,mild,465,175
True,0.9000000000000002,0.9000000000000002,0.25069698782273664,0,20.937769798461336,0,18,mild,466,176
True,0.65,0.65,5.122316637645692,0,13.787985768396881,0,13,mild,468,177
False,,0.5499999999999999,-0.1261619605864028,1,22.96559039011722,1,11,mild,471,178
False,,0.44999999999999996,-0.02125662681466486,1,14.398212733962053,1,9,mild,473,179
False,,0.5499999999999999,-0.01692918152024828,1,22.828053551202014,1,11,mild,475,180
True,0.7500000000000001,0.7500000000000001,9.063069681454555,0,14.398020985087797,0,15,mild,476,181
False,,0.8000000000000002,-0.08440762694009402,1,23.87598081140517,1,16,mild,478,182
False,,0.6,-0.038885867418053506,1,19.754913393868456,1,12,mild,481,183
False,,0.65,-0.11854354264646341,1,14.142502605842502,1,13,mild,483,184
False,,0.44999999999999996,-0.06756335346221082,1,11.907584395695999,1,9,mild,485,185
True,0.65,0.65,7.378378283369014,0,13.473629403078904,0,13,mild,493,186
True,0.7500000000000001,0.7500000000000001,2.1368734436246117,0,17.246968573656435,0,15,mild,502,187
True,0.7000000000000001,0.7000000000000001,0.33863177593590194,0,16.789669012891448,0,14,mild,514,188
False,,0.7000000000000001,-0.07413258751288204,1,18.341197402165903,1,14,mild,517,189
True,0.9000000000000002,0.9000000000000002,7.235054674188622,0,17.076743078306322,0,18,mild,519,190
False,,0.8000000000000002,-0.1568581040582021,1,22.49084403503405,1,16,mild,520,191
True,0.9500000000000003,0.9500000000000003,0.13507356296239523,0,23.451198755938535,0,19,mild,521,192
False,,0.8000000000000002,-0.06881352230736767,1,33.121741568223264,1,16,mild,522,193
True,0.7500000000000001,0.7500000000000001,6.691756027140397,0,13.455390971255664,0,15,mild,528,194
False,,0.8500000000000002,-0.09625062188464717,1,35.284894856560534,1,17,mild,540,195
False,,0.5499999999999999,-0.0766245141762037,1,17.44920734896263,1,11,mild,541,196
False,,0.7000000000000001,-0.011148918978655793,1,21.276411325768773,1,14,mild,544,197
True,0.49999999999999994,0.49999999999999994,4.439440818584476,0,7.444741969688952,0,10,mild,546,198
True,1.1500000000000004,1.1500000000000004,0.004458725287582337,0,25.243978292359145,0,23,mild,548,199
False,,0.65,-0.1534048937194883,1,17.505437278739446,1,13,mild,550,200
False,,0.49999999999999994,-0.05756699031983824,1,14.567025294079006,1,10,mild,553,201
True,1.3000000000000005,1.3000000000000005,0.038273728910800525,0,44.914775245128745,0,26,mild,554,202
True,0.25,0.25,1.4807005022252102,0,5.436877026723997,0,5,mild,556,203
False,,0.7000000000000001,-0.09659649150872952,1,18.212926170984026,1,14,mild,559,204
True,0.44999999999999996,0.44999999999999996,1.7243885287477854,0,6.684850641691444,0,9,mild,562,205
True,0.49999999999999994,0.49999999999999994,3.4858093175505234,0,8.95907544936787,0,10,mild,563,206
True,0.9000000000000002,0.9000000000000002,0.019257923344055895,0,17.689434064299373,0,18,mild,567,207
False,,0.39999999999999997,-0.1376550149789508,1,13.218009364856186,1,8,mild,571,208
False,,0.3,-0.007270675162994101,1,8.080311533063895,1,6,mild,573,209
False,,0.3,-0.14804977058267582,1,12.904868090043896,1,6,mild,574,210
False,,0.49999999999999994,-0.005372800545874706,1,13.885864477749424,1,10,mild,581,211
True,1.2000000000000004,1.2000000000000004,0.12513051917149945,0,28.40596363063093,0,24,mild,584,212
False,,0.5499999999999999,-0.031927580164320526,1,17.20449677112523,1,11,mild,585,213
True,0.25,0.25,8.779426598264047,0,5.177379221126012,0,5,mild,586,214
False,,0.1,-0.05280145033272726,1,2.8413716985833206,1,2,mild,589,215
True,0.25,0.25,2.3922237773802837,0,2.183345194906237,0,5,mild,590,216
True,0.7000000000000001,0.7000000000000001,7.45262455518312,0,16.093794888390335,0,14,mild,592,217
True,0.8500000000000002,0.8500000000000002,0.2225234459198699,0,16.542320530375505,0,17,mild,593,218
False,,0.44999999999999996,-0.018552643765029724,1,12.125723958550196,1,9,mild,594,219
True,0.7500000000000001,0.7500000000000001,7.813100436668708,0,17.118837936827163,0,15,mild,597,220
True,0.8000000000000002,0.8000000000000002,4.559606653029018,0,14.963907908725586,0,16,mild,598,221
False,,0.35,-0.048880020730402235,1,14.246600778589851,1,7,mild,600,222
True,0.9000000000000002,0.9000000000000002,4.308876860512333,0,15.201390530243815,0,18,mild,604,223
True,0.7000000000000001,0.7000000000000001,3.603601117475929,0,10.070321183783935,0,14,mild,606,224
True,0.49999999999999994,0.49999999999999994,7.18587326899751,0,10.707606043396577,0,10,mild,613,225
False,,0.65,-0.062219065795741955,1,28.461155365936662,1,13,mild,614,226
True,0.7500000000000001,0.7500000000000001,0.08847693438615145,0,15.309179040159382,0,15,mild,621,227
True,0.9000000000000002,0.9000000000000002,0.015603176833514476,0,18.45253263247317,0,18,mild,623,228
True,0.9000000000000002,0.9000000000000002,4.3569116507381604,0,18.521612780833177,0,18,mild,634,229
False,,0.39999999999999997,0.02786546523035481,0,17.88664070666972,1,8,mild,637,230
False,,0.7000000000000001,-0.17420264654220166,1,16.39154998717953,1,14,mild,639,231
True,0.65,0.65,8.627163707058559,0,9.957838019083757,0,13,mild,644,232
False,,0.6,-0.13948530066650744,1,20.58149439726443,1,12,mild,646,233
False,,0.65,-0.1270948337821888,1,27.055464076622762,1,13,mild,654,234
True,0.7000000000000001,0.7000000000000001,2.116703803045872,0,17.14450608108886,0,14,mild,655,235
False,,0.8000000000000002,-0.18042855137352573,1,26.495913529870297,1,16,mild,662,236
True,0.7000000000000001,0.7000000000000001,0.8336661743352979,0,15.224733448518002,0,14,mild,665,237
False,,0.5499999999999999,-0.1367695727894437,1,21.247296249959703,1,11,mild,667,238
True,0.7000000000000001,0.7000000000000001,0.006278422328352694,0,14.546988895727736,0,14,mild,668,239
True,0.6,0.6,7.87034420183683,0,12.204648044695572,0,12,mild,672,240
False,,0.49999999999999994,-0.053510491234954154,1,18.925373984150028,1,10,mild,676,241
False,,0.6,-0.03980245335496175,1,19.010169490724692,1,12,mild,678,242
False,,0.9000000000000002,-0.07053959467357539,1,37.82946258414446,1,18,mild,679,243
True,1.0500000000000003,1.0500000000000003,0.1444637796254009,0,19.215385589890175,0,21,mild,681,244
True,1.4000000000000006,1.4000000000000006,0.05082781935205178,0,42.76240687091353,0,28,moderate,1,0
True,1.2000000000000004,1.2000000000000004,0.03214228599330567,0,42.34555325580228,0,24,moderate,2,1
True,0.6,0.6,5.592582002116371,0,16.265491035583732,0,12,moderate,4,2
False,,0.3,-1.180703688757147,1,7.893955388838167,1,6,moderate,6,3
False,,1.0500000000000003,-0.03943553973775405,1,37.36800652870088,1,21,moderate,7,4
True,0.5499999999999999,0.5499999999999999,0.6619685655666908,0,8.845068789241434,0,11,moderate,10,5
True,0.9000000000000002,0.9000000000000002,3.2469321875757076,0,15.7384085409481,0,18,moderate,13,6
False,,0.44999999999999996,-0.013659160487328483,1,18.041351904965993,1,9,moderate,15,7
False,,0.35,0.17591997504414075,0,14.191089188841412,1,7,moderate,18,8
True,0.8000000000000002,0.8000000000000002,3.263281383644947,0,19.813767152682175,0,16,moderate,19,9
True,0.39999999999999997,0.39999999999999997,2.5450682920670817,0,10.759274809194233,0,8,moderate,21,10
True,0.7500000000000001,0.7500000000000001,0.09952330594287787,0,11.50528502211614,0,15,moderate,22,11
True,0.9000000000000002,0.9000000000000002,0.025109849791810038,0,23.92036224496947,0,18,moderate,23,12
False,,0.8000000000000002,-0.04299136745097219,1,23.63139963920507,1,16,moderate,24,13
True,0.5499999999999999,0.5499999999999999,4.600175060034846,0,9.205037321255498,0,11,moderate,26,14
True,0.6,0.6,4.898950514872436,0,13.332163919195485,0,12,moderate,29,15
False,,1.0500000000000003,-0.2697430995299267,1,37.03627409214333,1,21,moderate,30,16
True,0.49999999999999994,0.49999999999999994,2.7527017849172046,0,12.112870005106387,0,10,moderate,32,17
True,0.65,0.65,7.750615442052924,0,12.455555767772008,0,13,moderate,37,18
False,,1.0000000000000002,-0.10218601136824593,1,36.93328442746833,1,20,moderate,38,19
True,0.25,0.25,9.194602141979937,0,5.707627809985003,0,5,moderate,42,20
True,0.7000000000000001,0.7000000000000001,0.40282340637213254,0,9.757305209148628,0,14,moderate,44,21
True,1.1000000000000003,1.1000000000000003,0.20788822837302762,0,27.604378118636888,0,22,moderate,47,22
False,,0.5499999999999999,-0.021187399994534114,1,13.97490392162574,1,11,moderate,48,23
False,,0.7500000000000001,-0.39782739924496296,1,30.6876813104927,1,15,moderate,53,24
True,1.1000000000000003,1.1000000000000003,0.3125475979066779,0,24.762213162999597,0,22,moderate,54,25
False,,0.7000000000000001,-0.1947904874058701,1,24.268147252132078,1,14,moderate,55,26
True,0.49999999999999994,0.49999999999999994,10.223943650151345,0,13.405327507034052,0,10,moderate,56,27
False,,0.39999999999999997,-0.03265674539148575,1,17.912283756777278,1,8,moderate,60,28
False,,0.8500000000000002,-0.16536112781339535,1,21.0496629774312,1,17,moderate,61,29
True,0.7000000000000001,0.7000000000000001,2.942629476684171,0,13.236257989524534,0,14,moderate,66,30
False,,0.39999999999999997,-0.04279224722559586,1,11.002306947788096,1,8,moderate,67,31
False,,0.65,-0.212534696908251,1,21.700296433758982,1,13,moderate,69,32
True,1.2000000000000004,1.2000000000000004,0.1231482499698789,0,29.298661148509765,0,24,moderate,74,33
True,0.3,0.3,6.394600308014739,0,6.4117263613205875,0,6,moderate,77,34
False,,0.49999999999999994,-0.06779093755753583,1,16.634319681168584,1,10,moderate,80,35
False,,0.39999999999999997,-0.19384672623686863,1,12.235031761154403,1,8,moderate,81,36
True,0.65,0.65,4.486437843643157,0,11.208246106066724,0,13,moderate,83,37
True,0.8000000000000002,0.8000000000000002,0.10209024457393373,0,16.55514172209001,0,16,moderate,84,38
True,0.8000000000000002,0.8000000000000002,2.673384005496052,0,15.26259935676339,0,16,moderate,90,39
True,0.65,0.65,2.728439658764631,0,13.659005342027987,0,13,moderate,98,40
True,0.2,0.2,6.344092435480385,0,5.52967346093288,0,4,moderate,99,41
True,1.0500000000000003,1.0500000000000003,0.10815672518492332,0,25.802106152288808,0,21,moderate,101,42
True,0.7000000000000001,0.7000000000000001,3.0430869096513575,0,19.021230553498544,0,14,moderate,102,43
False,,1.0000000000000002,-0.16802451761897372,1,37.15542100608729,1,20,moderate,103,44
True,0.7000000000000001,0.7000000000000001,9.424355221995752,0,11.125914745309455,0,14,moderate,109,45
True,0.65,0.65,2.629631186145338,0,10.994994857195355,0,13,moderate,111,46
False,,0.44999999999999996,-0.36628825891019723,1,15.600640691637754,1,9,moderate,112,47
False,,0.2,-0.05486241873167541,1,6.796152477660551,1,4,moderate,115,48
False,,0.5499999999999999,-0.0921653925062871,1,14.384932554197988,1,11,moderate,116,49
True,0.9500000000000003,0.9500000000000003,3.9033842988015475,0,19.47108657461328,0,19,moderate,117,50
False,,0.7000000000000001,-0.03134026878512744,1,28.96774722458824,1,14,moderate,118,51
False,,0.65,-0.2880228710390696,1,20.22155171994079,1,13,moderate,119,52
False,,1.0500000000000003,-0.002796158132236609,1,36.2031732369817,1,21,moderate,120,53
False,,0.65,-0.525790901205891,1,16.473193945653417,1,13,moderate,122,54
True,0.6,0.6,4.471587535603996,0,14.476614649263691,0,12,moderate,123,55
False,,0.65,-0.40061758267184355,1,18.905597862435577,1,13,moderate,126,56
False,,0.49999999999999994,-0.17147290122790457,1,20.56392348235116,1,10,moderate,127,57
True,0.65,0.65,0.24327475076802466,0,15.769949495656686,0,13,moderate,132,58
False,,0.9500000000000003,-0.033076671134347,1,34.21810530757695,1,19,moderate,134,59
False,,0.6,-0.21582183601181903,1,20.68465626123949,1,12,moderate,135,60
False,,0.7000000000000001,-0.3689072771054887,1,28.701924086375374,1,14,moderate,139,61
False,,0.25,-0.9318272418541894,1,8.839523687143007,1,5,moderate,148,62
True,0.8000000000000002,0.8000000000000002,0.15151665197134648,0,13.492892748776313,0,16,moderate,149,63
False,,0.44999999999999996,-0.5829282986343172,1,12.159540028237316,1,9,moderate,150,64
False,,0.35,0.04973705478117651,0,15.014604673524545,1,7,moderate,151,65
True,0.35,0.35,1.5895489054684828,0,5.181913575280308,0,7,moderate,152,66
True,0.65,0.65,3.700408449902684,0,14.133363433433233,0,13,moderate,158,67
True,1.3000000000000005,1.3000000000000005,0.11265605317503231,0,34.90399207305643,0,26,moderate,159,68
False,,0.44999999999999996,-0.16814100229549508,1,14.474277327004032,1,9,moderate,161,69
False,,0.39999999999999997,-0.221066044430148,1,13.742812944859967,1,8,moderate,164,70
False,,0.7000000000000001,-0.1464889457788133,1,28.680337264140594,1,14,moderate,165,71
False,,0.39999999999999997,-0.1266944768850101,1,12.787999473347545,1,8,moderate,177,72
False,,0.44999999999999996,-0.1765787695423093,1,14.079661652751,1,9,moderate,178,73
False,,0.5499999999999999,-0.35900712974710347,1,20.479967423201845,1,11,moderate,180,74
True,0.3,0.3,4.855192215717859,0,6.408059315352424,0,6,moderate,181,75
True,0.8000000000000002,0.8000000000000002,1.7163099187013968,0,18.511030125042282,0,16,moderate,184,76
False,,0.7000000000000001,-0.004571479015991073,1,18.521621128631235,1,14,moderate,185,77
True,1.1000000000000003,1.1000000000000003,0.31472783407199934,0,28.73011753896005,0,22,moderate,187,78
False,,0.1,-0.39748238745932324,1,3.9326016869731264,1,2,moderate,190,79
False,,0.35,-0.20855004409037448,1,13.836852988507697,1,7,moderate,192,80
False,,0.65,-0.2368530294259246,1,15.193120160823819,1,13,moderate,194,81
False,,0.5499999999999999,-0.30651237950305155,1,14.598682373635786,1,11,moderate,195,82
False,,0.7000000000000001,-0.5412507165405602,1,17.225797516874554,1,14,moderate,196,83
False,,1.1500000000000004,-0.24747514128251444,1,42.89267048669731,1,23,moderate,198,84
True,1.4000000000000006,1.4000000000000006,0.7931536933411719,0,48.12792735981094,0,28,moderate,199,85
True,0.44999999999999996,0.44999999999999996,7.620092577108419,0,10.002429661303903,0,9,moderate,206,86
False,,0.39999999999999997,0.17071005218446939,0,16.321748783654076,1,8,moderate,216,87
False,,0.7000000000000001,-0.12986527185774543,1,17.644567201167,1,14,moderate,220,88
False,,0.39999999999999997,1.0264022501942962,0,15.674239726278925,1,8,moderate,223,89
False,,0.49999999999999994,-0.17525889149666002,1,13.039716382314227,1,10,moderate,230,90
False,,0.8000000000000002,-0.11421076471612777,1,26.90545644920382,1,16,moderate,233,91
False,,0.6,-0.2606934697329814,1,14.600054514676481,1,12,moderate,236,92
True,1.1500000000000004,1.1500000000000004,0.1178399986042919,0,32.999986124075996,0,23,moderate,238,93
True,0.6,0.6,2.259609096982466,0,9.656917540672026,0,12,moderate,239,94
False,,0.49999999999999994,-0.08467211474025835,1,14.603950771700507,1,10,moderate,242,95
False,,0.05,0.5266070741959206,0,1.3351865519259054,1,1,moderate,244,96
False,,0.7500000000000001,-0.1684391757854178,1,34.009074624801926,1,15,moderate,245,97
False,,0.2,0.18474469595652102,0,7.174507996961703,1,4,moderate,246,98
False,,0.7000000000000001,-0.1663060577727965,1,20.325426349899953,1,14,moderate,252,99
